dataset_type,scenario,scenario_description,replicate,phase,time_min,phase_time_min,probe_concentration_uM,probe_concentration_M,flow_rate_mL_min,assumed_flow_cell_volume_mL,assumed_path_length_cm,assumed_cross_section_area_cm2,residence_time_min,transport_rate_min_inv,kon_M_inv_min_inv,koff_min_inv,kobs_assoc_min_inv,KD_uM,KA_M_inv,damkohler_assoc,damkohler_dissociation,damkohler_regime,baseline_RFU,bulk_flow_component_clean_RFU,binding_component_clean_RFU,fluorescence_clean_RFU,fluorescence_noisy_RFU,normalized_fluorescence_noisy_0_to_1,notes
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,180,50,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,16.785137328987762,0.09488592378184092,0.09824295124763847,5652.972741424873,176.89807571015152,1.9648590249527695,1.8977184756368184,Da>1: interaction/retention dominates over residence time,141.882369998045,48.1764931205481,0.704765809751256,190.76362892834433,183.69669790186805,0.06246861145934879,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,190,60,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,16.785137328987762,0.09488592378184092,0.09824295124763847,5652.972741424873,176.89807571015152,1.9648590249527695,1.8977184756368184,Da>1: interaction/retention dominates over residence time,141.882369998045,29.220520155047197,0.2728729562252546,171.37576310931743,206.30036600656427,0.09623741347468008,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,200,70,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,16.785137328987762,0.09488592378184092,0.09824295124763847,5652.972741424873,176.89807571015152,1.9648590249527695,1.8977184756368184,Da>1: interaction/retention dominates over residence time,141.882369998045,17.72314136678708,0.10565162101917219,159.71116298585125,152.96760312709742,0.016560809559532926,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,210,80,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,16.785137328987762,0.09488592378184092,0.09824295124763847,5652.972741424873,176.89807571015152,1.9648590249527695,1.8977184756368184,Da>1: interaction/retention dominates over residence time,141.882369998045,10.74962862537763,0.04090645397180519,152.67290507739443,157.72340883290497,0.023665756445097552,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,220,90,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,16.785137328987762,0.09488592378184092,0.09824295124763847,5652.972741424873,176.89807571015152,1.9648590249527695,1.8977184756368184,Da>1: interaction/retention dominates over residence time,141.882369998045,6.519979341816099,0.015838261262870357,148.41818760112398,148.38521460425525,0.009714939673793728,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,230,100,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,16.785137328987762,0.09488592378184092,0.09824295124763847,5652.972741424873,176.89807571015152,1.9648590249527695,1.8977184756368184,Da>1: interaction/retention dominates over residence time,141.882369998045,3.95456737150446,0.006132296874323033,145.84306966642376,164.3882172136101,0.03362266227275798,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,240,110,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,16.785137328987762,0.09488592378184092,0.09824295124763847,5652.972741424873,176.89807571015152,1.9648590249527695,1.8977184756368184,Da>1: interaction/retention dominates over residence time,141.882369998045,2.3985663567166573,0.0023743177568985815,144.28331067251855,148.57600254271873,0.009999967753795825,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,250,120,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,16.785137328987762,0.09488592378184092,0.09824295124763847,5652.972741424873,176.89807571015152,1.9648590249527695,1.8977184756368184,Da>1: interaction/retention dominates over residence time,141.882369998045,1.4548040347038818,0.0009192941774115012,143.33809332692627,123.42875066304147,-0.027568827099374815,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,2,dissociation_buffer_wash,260,130,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,16.785137328987762,0.09488592378184092,0.09824295124763847,5652.972741424873,176.89807571015152,1.9648590249527695,1.8977184756368184,Da>1: interaction/retention dominates over residence time,141.882369998045,0.8823832509215462,0.00035593457622394673,142.76510918354276,138.19250799155992,-0.005512477841372994,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,0,0,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,0.0,0.0,136.08985748136115,134.5024236937539,-0.0024254252049532568,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,10,10,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,226.83374976646022,47.88828201169577,410.8118892595171,393.484356083927,0.39327064183758603,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,20,20,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,364.41537365740174,66.37562149672871,566.8808526354916,577.5304604956495,0.6744729596907928,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,30,30,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,447.8628467603099,73.51268523919882,657.4653894808698,640.5623538331611,0.7707787987186759,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,40,40,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,498.476297672769,76.26795886336308,710.8341140174933,688.6378557819666,0.8442329075310948,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,50,50,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,529.1749074450358,77.33163617071858,742.5964010971156,741.1534722966015,0.924471025771129,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,60,60,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,547.7945554824696,77.7422703103773,761.6266832742081,776.1725321294759,0.9779763190535943,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,70,70,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,559.0879428902313,77.90079620491996,773.0785965765124,776.6210776564322,0.9786616475599811,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,80,80,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,565.9377286050512,77.96199535232022,779.9895814387326,741.5724973941477,0.9251112502901173,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,90,90,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,570.0923336535513,77.98562137034915,784.1678125052616,767.4451933147775,0.9646418998805951,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,100,100,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,572.6122289944634,77.99474222826328,786.6968287040878,707.3892245528955,0.8728829481182597,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,110,110,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,574.1406227779937,77.99826334845322,788.228743607808,760.4608741910787,0.9539706241560246,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,association_probe_injection,120,120,200.0,0.00019999999999999998,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,575.0676404678189,77.99962268191821,789.1571206310983,775.4048652882622,0.9768034080823006,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,dissociation_buffer_wash,130,0,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,575.0676404678189,77.99962268191821,789.1571206310983,770.6668228038965,0.9695641973804535,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,dissociation_buffer_wash,140,10,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,348.7961553523337,30.575862377732143,515.461875211427,532.5104650798969,0.6056873306707414,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,dissociation_buffer_wash,150,20,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,211.55556221108117,11.98574208434908,359.6311617767914,358.9128312023682,0.3404491330124585,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,bulk_flow_artifact_low_binding,Mostly wash-in/wash-out bulk fluorescence; weak true binding.,3,dissociation_buffer_wash,160,30,0.0,0.0,0.005,0.1,2.0,0.05,20.0,0.049999999999999996,7.645795830420883,0.09364931027687207,0.09517846944295624,12248.471232289876,81.64284187268716,1.903569388859125,1.8729862055374413,Da>1: interaction/retention dominates over residence time,136.08985748136115,128.31493471376413,4.698412477718377,269.1032046728437,258.88445305796904,0.1876167116188628,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
